key,title,budget,revenue,profit,return,year,month,day,day_week,collection
85899349923,Shadow of the Wolf,0,0,0,,1992,Marzo,05,Jueves,
85899346020,Jimmy Carr: Making People Laugh,0,0,0,,2010,Noviembre,08,Lunes,
85899346299,Engeyum Eppodhum,0,0,0,,2011,Septiembre,16,Viernes,
85899346309,Deaf,0,0,0,,1986,Junio,09,Lunes,
85899346403,Holidays,0,0,0,,2016,Abril,22,Viernes,
85899346492,The Survivor,0,0,0,,2008,Abril,10,Jueves,
85899346934,Toilet Stories,0,0,0,,2015,Agosto,13,Jueves,
85899347008,Les deux timides,0,0,0,,1928,Diciembre,04,Martes,
85899347476,Satanic,0,252,252,,2016,Julio,01,Viernes,
85899348417,Ingrid Bergman: In Her Own Words,0,0,0,,2015,Mayo,19,Martes,
85899348458,Out of My Hand,0,0,0,,2015,Febrero,14,Sabado,
85899348852,Love Finds You in Valentine,1000000,0,-1000000,0.0,2016,Febrero,14,Domingo,
85899349231,Consumed,0,0,0,,2015,Junio,01,Lunes,
85899349318,Saint Amour,0,0,0,,2016,Marzo,02,Miercoles,
85899349401,A Wish for Christmas,0,0,0,,2016,Noviembre,05,Sabado,
85899349490,The Confessions of Thomas Quick,1250000,0,-1250000,0.0,2015,Agosto,14,Viernes,
85899349612,Rainbow Time,0,0,0,,2016,Marzo,14,Lunes,
85899349636,King for a Day,0,0,0,,1983,Mayo,16,Lunes,
85899349788,The House on Pine Street,0,0,0,,2015,Febrero,28,Sabado,
85899346260,The Neighbor,0,0,0,,2008,Noviembre,28,Viernes,
85899346416,The Cage,0,0,0,,1975,Junio,10,Martes,
85899346585,Gascoigne,0,0,0,,2015,Junio,08,Lunes,
85899346793,Unleashing Mr. Darcy,0,0,0,,2016,Enero,23,Sabado,
85899347419,Exhibit A,0,0,0,,2007,Enero,01,Lunes,
85899347629,The Prey,0,0,0,,2016,Diciembre,25,Domingo,
85899347746,The Return of the Soldier,0,0,0,,1982,Junio,04,Viernes,
85899348174,Scott Hall: Living on a Razor's Edge,0,0,0,,,,,,
85899348189,Marrakech Express,0,0,0,,1989,Noviembre,01,Miercoles,
85899348715,Insanity,0,0,0,,2014,Noviembre,19,Miercoles,
85899348974,London in the Raw,0,0,0,,1965,Abril,23,Viernes,
85899349219,Love and Diane,0,0,0,,2002,Octubre,08,Martes,
85899346047,Trailin' West,0,0,0,,1936,Septiembre,04,Viernes,
85899346206,My Dog Killer,0,0,0,,2013,Abril,11,Jueves,
85899346729,Kony 2012,0,0,0,,2012,Marzo,05,Lunes,
85899347303,The Asphalt Kiss,0,0,0,,1981,Enero,02,Viernes,
85899347538,One Day Like Rain,500000,0,-500000,0.0,2007,Junio,15,Viernes,
85899347964,The Magnificent Seven,90000000,162360636,72360636,1.8040070666666668,2016,Septiembre,14,Miercoles,
85899348384,The Search,25000000,0,-25000000,0.0,2014,Noviembre,26,Miercoles,
85899348557,The Adventures of Scamper the Penguin,0,0,0,,1987,Junio,26,Viernes,
85899348661,Paris Under Watch,0,0,0,,2012,Abril,04,Miercoles,
85899348993,Crisis in Six Scenes,0,0,0,,2016,Septiembre,30,Viernes,
85899349132,Scherzo Diabolico,0,0,0,,2015,Abril,16,Jueves,
85899349955,How Sarah Got Her Wings,0,0,0,,2015,Diciembre,06,Domingo,
85899346087,The Miser's Heart,0,0,0,,1911,Noviembre,20,Lunes,
85899347025,Life on the Line,0,0,0,,2015,Noviembre,05,Jueves,
85899347084,Baby Blood,0,0,0,,1990,Enero,01,Lunes,
85899347671,Circus of Fear,0,0,0,,1966,Abril,29,Viernes,
85899347757,End of the Line,0,0,0,,1987,Agosto,28,Viernes,
85899347844,Torpedo Bay,0,0,0,,1963,Septiembre,21,Sabado,
85899348324,Greetings From Fukushima,0,0,0,,2016,Marzo,10,Jueves,
85899348516,Fighting Delinquents,0,0,0,,1960,Noviembre,23,Miercoles,
85899348577,The Candy Tangerine Man,0,0,0,,1975,Mayo,01,Jueves,
85899348756,I'm a Standard Supporter,0,0,0,,2013,Junio,25,Martes,
85899348996,What a Wonderful Family!,0,0,0,,2016,Marzo,16,Miercoles,
85899349272,Newtown,0,0,0,,2016,Enero,24,Domingo,
85899349368,Not Angels but Angels,0,0,0,,1994,Enero,01,Sabado,
85899349580,Libera Nos,0,0,0,,2016,Septiembre,06,Martes,
85899349653,Mom at Sixteen,0,0,0,,2005,Marzo,01,Martes,
85899349713,A Fuller Life,0,0,0,,2013,Agosto,28,Miercoles,
85899349909,The Sick Kitten,0,0,0,,1903,Diciembre,31,Jueves,
85899346466,Garden of Delights,0,0,0,,1967,Enero,01,Domingo,
85899346656,Keeper of Darkness,0,0,0,,2015,Noviembre,26,Jueves,
85899346664,A Little Night Music,200000,286000,86000,1.43,2002,Enero,01,Martes,
85899346973,Den siste Fleksnes,0,0,0,,1974,Noviembre,04,Lunes,
85899347136,UFOs: The Best Evidence Ever Caught on Tape,0,0,0,,1997,Julio,28,Lunes,
85899347192,Multiple Maniacs,5000,0,-5000,0.0,1970,Abril,10,Viernes,
85899347244,Killers on Parade,0,0,0,,1961,Febrero,19,Domingo,
85899347320,The Maid's Room,0,0,0,,2014,Agosto,08,Viernes,
85899347413,The Nightmare,85876,0,-85876,0.0,2015,Julio,01,Miercoles,
85899347439,Judge Hardy and Son,0,0,0,,1939,Diciembre,22,Viernes,
85899347716,Tricked,0,0,0,,2012,Septiembre,25,Martes,
85899347743,A Day in the Death of Joe Egg,0,0,0,,1972,Enero,01,Sabado,
85899348187,Puerto Escondido,110,0,-110,0.0,1992,Diciembre,17,Jueves,
85899348264,Winnie-the-Pooh,0,0,0,,1969,Enero,01,Miercoles,Winnie-the-Pooh (Russian)
85899348274,Winnie-the-Pooh Goes Visiting,0,0,0,,1971,Enero,01,Viernes,Winnie-the-Pooh (Russian)
85899348306,Sequoia,0,0,0,,2014,Marzo,09,Domingo,
85899348448,Hacksaw Ridge,40000000,175302354,135302354,4.38255885,2016,Octubre,07,Viernes,
85899348455,Other People,0,93000,93000,,2016,Septiembre,09,Viernes,
85899348568,The Fall of the House of Usher,0,0,0,,1928,Diciembre,31,Lunes,
85899348652,Penny Pincher!,0,0,0,,2016,Septiembre,28,Miercoles,
85899348701,All Roads Lead to Rome,0,0,0,,2016,Enero,14,Jueves,
85899348823,The Flight Before Christmas,0,0,0,,2015,Diciembre,01,Martes,
85899349128,The Ring,0,0,0,,1996,Octubre,20,Domingo,
85899349173,Utu,0,0,0,,1984,Septiembre,13,Jueves,
85899349205,The Piper,0,0,0,,2015,Julio,09,Jueves,
85899349510,Intimate Grammar,0,0,0,,2010,Septiembre,23,Jueves,
85899349834,Hurricane Bianca,0,0,0,,2016,Junio,03,Viernes,
85899346411,Black Tuesday,0,0,0,,1954,Diciembre,31,Viernes,
85899346529,La vie est à nous,0,0,0,,1936,Abril,07,Martes,
85899347791,Street Angel,0,0,0,,1937,Enero,01,Viernes,
85899348114,The Last Gold,0,0,0,,,,,,
85899348131,Trapped in a Purple Haze,0,0,0,,2000,Abril,17,Lunes,
85899348343,My New Partner II,0,0,0,,1990,Febrero,07,Miercoles,Les Ripoux - Trilogie
85899348456,The First Annual 'On Cinema' Oscar Special,0,0,0,,2013,Febrero,24,Domingo,
85899348511,Take Me to the River,0,0,0,,2014,Marzo,11,Martes,
85899348558,Eveready Harton in Buried Treasure,0,0,0,,1929,Abril,29,Lunes,
85899348870,Paperback Hero,0,1369280,1369280,,1999,Marzo,25,Jueves,
85899349075,Romantically Speaking,0,0,0,,2015,Enero,01,Jueves,
85899349099,Sneeuwwitje En De Zeven Kleine Mensen: Een Modern Sprookje,0,0,0,,2015,Enero,01,Jueves,
85899349307,Ivan Tsarevich & the Grey Wolf,0,0,0,,2011,Diciembre,29,Jueves,Ivan Tsarevich & the Grey Wolf Collection
85899349844,Our Lovers,1400000,0,-1400000,0.0,2016,Febrero,08,Lunes,
85899349975,Perry Mason: The Case of the Fatal Framing,0,0,0,,1992,Marzo,01,Domingo,
85899346903,The Viking,0,0,0,,1931,Junio,21,Domingo,
85899346918,Bodysong,0,0,0,,2003,Diciembre,05,Viernes,
85899346955,Girls Lost,0,0,0,,2016,Febrero,19,Viernes,
85899347028,Coffin Full of Dollars,0,0,0,,1971,Abril,01,Jueves,
85899347201,Doomsdays,0,0,0,,2013,Septiembre,26,Jueves,
85899347235,Life Feels Good,996519,0,-996519,0.0,2013,Octubre,11,Viernes,
85899347628,Emma's Chance,0,0,0,,2016,Julio,05,Martes,
85899347862,The Fjällbacka Murders: The Queen of Lights,0,0,0,,2013,Septiembre,29,Domingo,The Fjällbacka Murders
85899348309,The Architect,0,0,0,,2016,Mayo,20,Viernes,
85899348344,Ripoux 3,0,0,0,,2003,Diciembre,10,Miercoles,Les Ripoux - Trilogie
85899348705,The Bodyguard,0,0,0,,2016,Julio,15,Viernes,
85899349709,Murder in a Blue World,0,0,0,,1973,Agosto,22,Miercoles,
85899349801,Glen and Randa,0,0,0,,1971,Septiembre,19,Domingo,
85899349943,Eagle Shooting Heroes,0,0,0,,1993,Febrero,05,Viernes,
85899346007,Things to Come,2100000,282382,-1817618,0.13446761904761906,2016,Marzo,16,Miercoles,
85899346424,The Gits,0,0,0,,2008,Julio,07,Lunes,
85899347302,Barrela: Escola de Crimes,0,0,0,,1990,Febrero,06,Martes,
85899347710,Komunaris chibukhi,0,0,0,,1929,Julio,29,Lunes,
85899347766,VeggieTales: Dave and the Giant Pickle,0,0,0,,1996,Marzo,01,Viernes,
85899348046,13 Cameras,0,0,0,,2015,Agosto,30,Domingo,
85899348240,Morris from America,0,0,0,,2016,Agosto,19,Viernes,
85899348289,Dan Soder: Not Special,0,0,0,,2016,Mayo,21,Sabado,
85899348475,Rampage: Capital Punishment,0,0,0,,2014,Julio,19,Sabado,
85899348841,H2O Just Add Water - The Movie,0,0,0,,2011,Octubre,10,Lunes,
85899348861,Matchmaker Santa,0,0,0,,2012,Noviembre,21,Miercoles,
85899348867,The Alchemist Cookbook,0,0,0,,2016,Marzo,13,Domingo,
85899349003,45365,0,0,0,,2010,Junio,18,Viernes,
85899349320,Home Care,0,0,0,,2015,Julio,16,Jueves,
85899349334,Scrat: Spaced Out,0,0,0,,2016,Octubre,11,Martes,
85899349434,The Anthem of the Heart,0,0,0,,2015,Septiembre,19,Sabado,
85899349868,A Space Program,0,0,0,,2015,Marzo,18,Miercoles,
85899349892,Collide,21500000,4811525,-16688475,0.2237918604651163,2016,Agosto,04,Jueves,
85899349983,Eternity,0,0,0,,2016,Septiembre,07,Miercoles,
85899346154,Nordsee ist Mordsee,0,0,0,,1976,Abril,02,Viernes,
85899346448,"The Old, Weird America: Harry Smith's Anthology of American Folk Music",0,0,0,,2007,Febrero,01,Jueves,
85899346716,The Legend of the North Wind,0,0,0,,1992,Julio,02,Jueves,
85899346856,Place de la République,0,0,0,,1974,Abril,30,Martes,
85899346873,Annie's Point,0,0,0,,2005,Enero,22,Sabado,
85899346925,"Johnny Cash: The Man, His World, His Music",0,0,0,,1969,Marzo,01,Sabado,
85899346971,Only Clouds Move the Stars,0,0,0,,1998,Agosto,24,Lunes,
85899347041,Anders Matthesen: Anden På Coke?,0,0,0,,2006,Noviembre,14,Martes,
85899347097,Bullet to Beijing,0,0,0,,1995,Diciembre,20,Miercoles,Harry Palmer Collection
85899347223,Garter Snake,0,0,0,,2011,Agosto,05,Viernes,
85899347626,Veiled Aristocrats,0,0,0,,1932,Febrero,01,Lunes,
85899347939,The Seamstress,2500000,0,-2500000,0.0,2009,Septiembre,24,Jueves,
85899348200,The Women on the Roof,0,0,0,,1989,Septiembre,15,Viernes,
85899348645,Zarkorr! The Invader,0,0,0,,1996,Abril,30,Martes,
85899348731,True Friends,0,0,0,,1954,Abril,20,Martes,
85899348745,Neal Cassady,0,0,0,,2007,Octubre,11,Jueves,
85899349007,Russell Peters: Almost Famous,0,0,0,,2016,Octubre,07,Viernes,
85899349222,Starship Apocalypse,0,0,0,,2014,Diciembre,20,Sabado,
85899349353,All My Lenins,0,0,0,,1997,Octubre,02,Jueves,
85899349476,Foxy and the Weight of the World,0,0,0,,2005,Enero,23,Domingo,
85899349520,The Space Between Us,30000000,14793385,-15206615,0.49311283333333333,2017,Enero,26,Jueves,
85899349664,Memphis: The Broadway Musical,0,0,0,,2011,Abril,28,Jueves,
85899349861,Jingle Bells,0,0,0,,1999,Enero,01,Viernes,
85899345997,7.2,0,0,0,,2014,Octubre,16,Jueves,
85899346068,Dr. Kildare Goes Home,0,0,0,,1940,Septiembre,06,Viernes,
85899346298,Blind,0,0,0,,1987,Diciembre,02,Miercoles,
85899346753,The Confrontation,0,0,0,,1969,Febrero,06,Jueves,
85899346844,My Beautiful Broken Brain,0,0,0,,2016,Marzo,18,Viernes,
85899346849,The Scandalous Lady W,0,0,0,,2015,Agosto,17,Lunes,
85899347518,The Return,0,0,0,,1980,Marzo,31,Lunes,
85899347729,Gabo: The Creation of Gabriel Garcia Marquez,0,19337,19337,,2015,Abril,12,Domingo,
85899347744,We Think the World of You,0,0,0,,1988,Diciembre,22,Jueves,
85899347816,The Last Brickmaker in America,8000000,0,-8000000,0.0,2001,Septiembre,23,Domingo,
85899348023,The Zodiac Killer,0,0,0,,1971,Abril,07,Miercoles,
85899348328,Wondrous Boccaccio,0,0,0,,2015,Febrero,26,Jueves,
85899348719,Marquis de Sade: Justine,0,0,0,,1969,Abril,03,Jueves,
85899348844,Appetite For Love,0,0,0,,2016,Febrero,06,Sabado,
85899349089,Supernatural,0,0,0,,1933,Mayo,12,Viernes,
85899349150,Flowers for Algernon,0,0,0,,2000,Febrero,20,Domingo,
85899349281,Pure Pwnage: Teh Movie,220093,0,-220093,0.0,2016,Enero,23,Sabado,
85899349581,Pro Wrestlers vs Zombies,230000,0,-230000,0.0,2014,Marzo,28,Viernes,
85899349926,Perry Mason: The Case of the Ruthless Reporter,0,0,0,,1991,Enero,06,Domingo,
85899349928,Sobriety,0,0,0,,2016,Diciembre,28,Miercoles,
85899349933,The Woman in the Septic Tank 2: Forever Is Not Enough,0,0,0,,2016,Diciembre,25,Domingo,
85899350000,Tonio,0,0,0,,2016,Octubre,13,Jueves,
85899346045,The Young Vagabond,0,0,0,,1985,Enero,01,Martes,
85899346140,Madly Madagascar,0,0,0,,2013,Enero,29,Martes,
85899346662,Frozen Stiff,0,0,0,,2002,Enero,01,Martes,
85899346892,Highly Strung,0,0,0,,2016,Mayo,16,Lunes,
85899346912,The Land Before Time XIV: Journey of the Brave,0,0,0,,2016,Febrero,02,Martes,The Land Before Time Collection
85899346989,Me and Charly,0,0,0,,1978,Marzo,19,Domingo,
85899347031,Death Smiles on a Murderer,0,0,0,,1973,Enero,11,Jueves,
85899347270,Udta Punjab,5980000,14900000,8920000,2.491638795986622,2016,Junio,17,Viernes,
85899348002,UFO... annientare S.H.A.D.O. stop. Uccidete Straker...,0,0,0,,1972,Mayo,23,Martes,
85899348159,Marock,0,0,0,,2005,Mayo,20,Viernes,
85899348299,Forsaken,0,0,0,,2016,Febrero,02,Martes,
85899348431,Dhanak,0,0,0,,2015,Febrero,02,Lunes,
85899348656,Sieranevada,1488410,0,-1488410,0.0,2016,Agosto,03,Miercoles,
85899348671,Iliza Shlesinger: Confirmed Kills,0,0,0,,2016,Septiembre,23,Viernes,
85899348873,Honey 2,0,0,0,,2011,Junio,23,Jueves,Honey Collection
85899348903,Diggers,0,0,0,,2016,Agosto,11,Jueves,
85899349262,Under the Sun,0,0,0,,2016,Marzo,10,Jueves,
85899349623,The Greasy Strangler,0,0,0,,2016,Octubre,07,Viernes,
85899349712,Why Him?,38000000,118034273,80034273,3.1061650789473685,2016,Diciembre,22,Jueves,
85899345990,The Mask,0,0,0,,1988,Mayo,10,Martes,
85899346302,Villan,500000,500000,0,1.0,2002,Diciembre,05,Jueves,
85899346310,Multi-Handicapped,0,0,0,,1986,Junio,02,Lunes,
85899346375,Very Private Lesson,0,0,0,,1998,Abril,21,Martes,
85899346457,Prater,0,0,0,,2007,Febrero,10,Sabado,
85899346648,The Sleeping Tiger,0,0,0,,1954,Junio,21,Lunes,
85899346817,Come Dance with Me,0,0,0,,2012,Diciembre,08,Sabado,
85899346852,Dementia,0,0,0,,2015,Diciembre,04,Viernes,
85899347090,Elstree 1976,370000,0,-370000,0.0,2015,Octubre,09,Viernes,
85899347197,Shadow Run,0,0,0,,1998,Enero,01,Jueves,
85899347424,The Adderall Diaries,0,13191,13191,,2016,Abril,15,Viernes,
85899347789,King Cobra,0,0,0,,2016,Abril,16,Sabado,
85899348041,One More Time with Feeling,0,0,0,,2016,Septiembre,08,Jueves,
85899348287,The Rooftop,0,0,0,,2013,Julio,19,Viernes,
85899348295,Chevolution,0,0,0,,2008,Abril,01,Martes,
85899348506,Going Down in Morocco,0,0,0,,1989,Abril,11,Martes,
85899348585,One Kiss,0,0,0,,2016,Marzo,31,Jueves,
85899348593,Desires,0,0,0,,1977,Enero,01,Sabado,
85899348877,Drunken Monkey,0,0,0,,2002,Diciembre,06,Viernes,
85899348953,Chicken People,0,0,0,,2016,Marzo,13,Domingo,
85899349090,The Telephone Book,0,0,0,,1971,Octubre,03,Domingo,
85899349155,Be with Me,0,0,0,,2010,Junio,10,Jueves,
85899349295,Army of One,0,0,0,,2016,Noviembre,04,Viernes,
85899346555,Billa II,0,0,0,,2012,Julio,13,Viernes,Billa Collection
85899346621,Alvin and the Chipmunks: The Road Chip,0,233755553,233755553,,2015,Diciembre,17,Jueves,Alvin and the Chipmunks Collection
85899346657,Port of Call,5000000,0,-5000000,0.0,2015,Noviembre,13,Viernes,
85899346792,Dater's Handbook,0,0,0,,2016,Enero,30,Sabado,
85899347091,Locked In,0,0,0,,2010,Septiembre,17,Viernes,
85899347187,The Condemned 2,0,0,0,,2015,Noviembre,06,Viernes,
85899347565,Fender Bender,0,0,0,,2016,Mayo,23,Lunes,
85899347669,The Bloody Judge,0,0,0,,1970,Febrero,05,Jueves,
85899347801,Whitey,959300,0,-959300,0.0,1980,Diciembre,17,Miercoles,
85899347894,The Land,0,0,0,,2016,Julio,29,Viernes,
85899348017,A Town Like Alice,0,0,0,,1956,Marzo,01,Jueves,
85899348169,Big Beat,0,0,0,,1993,Septiembre,12,Domingo,
85899348686,Catch Me If You Can,0,0,0,,1989,Octubre,14,Sabado,
85899348881,"Murder, She Baked: A Peach Cobbler Mystery",0,0,0,,2016,Enero,10,Domingo,
85899348883,Moondance Alexander,0,37895,37895,,2007,Abril,22,Domingo,
85899348895,Molly: An American Girl on the Home Front,0,0,0,,2006,Noviembre,26,Domingo,An American Girl Collection
85899349440,Heal the Living,0,0,0,,2016,Noviembre,01,Martes,
85899349674,The Great Wall,150000000,331957105,181957105,2.213047366666667,2016,Diciembre,16,Viernes,
85899349937,Dexter's Laboratory: Ego Trip,0,0,0,,1999,Diciembre,31,Viernes,
85899346155,Stealing Cars,0,0,0,,2016,Abril,05,Martes,
85899346325,Mother's Day,25000000,48418160,23418160,1.9367264,2016,Abril,28,Jueves,
85899346376,M.D. Geist II: Death Force,0,0,0,,1996,Marzo,12,Martes,M.D. Geist Collection
85899346533,The Nice Guys,50000000,62788218,12788218,1.25576436,2016,Mayo,15,Domingo,
85899346634,To the Ends of the Earth,0,0,0,,2005,Julio,06,Miercoles,
85899346855,Scream of the Ants,0,0,0,,2007,Septiembre,14,Viernes,
85899346907,Dennis,0,0,0,,2007,Agosto,23,Jueves,
85899346932,Don't Hang Up,0,0,0,,1975,Enero,01,Miercoles,
85899347019,Fifi Howls from Happiness,0,0,0,,2013,Febrero,11,Lunes,
85899347511,The Student,0,0,0,,2016,Abril,12,Martes,
85899347589,Zombie Nightmare,0,0,0,,1987,Octubre,13,Martes,
85899347654,The Man with the Carnation,0,0,0,,1980,Noviembre,23,Domingo,
85899347762,VeggieTales: Where's God When I'm Scared,0,0,0,,1993,Diciembre,21,Martes,
85899348584,Fiore,0,0,0,,2016,Mayo,25,Miercoles,
85899348622,Twitches,0,0,0,,2005,Octubre,14,Viernes,Twitches Collection
85899348774,Voyage to the Sky,0,0,0,,1937,Enero,01,Viernes,
85899349162,Spa Night,0,0,0,,2016,Enero,26,Martes,
85899349268,All These Sleepless Nights,0,0,0,,2016,Noviembre,04,Viernes,
85899349286,The Dark Stranger,0,0,0,,2016,Julio,15,Viernes,
85899349530,Shared Rooms,0,0,0,,2016,Mayo,14,Sabado,
85899349738,The Other Conquest,0,0,0,,1999,Abril,01,Jueves,
85899349758,Miss India America,0,0,0,,2016,Marzo,24,Jueves,
85899346181,A Boyfriend for My Wife,0,0,0,,2008,Agosto,14,Jueves,
85899346196,Barbershop: The Next Cut,20000000,55030051,35030051,2.75150255,2016,Abril,15,Viernes,Barbershop Collection
85899346210,My Super Psycho Sweet 16: Part 2,0,0,0,,2010,Octubre,22,Viernes,
85899346240,Old Man Khottabych,0,0,0,,1956,Junio,06,Miercoles,
85899346449,One And Eight,0,0,0,,1983,Enero,01,Sabado,
85899346589,Todd Barry: Super Crazy,0,0,0,,2012,Julio,24,Martes,
85899346686,Death of a Man in the Balkans,0,0,0,,2012,Noviembre,15,Jueves,
85899347036,Deep Blood,0,0,0,,1990,Septiembre,20,Jueves,
85899347489,El señor doctor,0,0,0,,1965,Octubre,07,Jueves,
85899347512,It's Only the End of the World,0,0,0,,2016,Agosto,26,Viernes,
85899347542,Irène,0,0,0,,2002,Junio,26,Miercoles,
85899347895,Jedda,0,0,0,,1955,Mayo,05,Jueves,
85899348168,Lost Songs: The Basement Tapes Continued,0,0,0,,2014,Noviembre,21,Viernes,
85899348178,Un attore contro - Gian Maria Volonté,0,0,0,,2005,Octubre,29,Sabado,
85899348242,The Lost Honour of Christopher Jefferies,0,0,0,,2014,Diciembre,10,Miercoles,
85899348326,Dhamaal,0,0,0,,2007,Septiembre,07,Viernes,
85899348491,Our Tropical Island,0,0,0,,2001,Octubre,12,Viernes,
85899348654,Auschwitz,0,0,0,,2011,Febrero,11,Viernes,
85899348838,My Summer Prince,0,0,0,,2016,Agosto,06,Sabado,
85899348907,You Are Umasou,0,0,0,,2010,Octubre,15,Viernes,
85899349103,Christmas Magic,0,0,0,,2011,Diciembre,18,Domingo,
85899349180,Hayabusa,0,0,0,,2011,Octubre,01,Sabado,
85899349346,Riley's First Date?,0,0,0,,2015,Noviembre,03,Martes,
85899349444,Classic Albums: Black Sabbath - Paranoid,0,0,0,,2010,Junio,28,Lunes,
85899349472,The Sea Around Us,0,0,0,,1953,Junio,30,Martes,
85899349570,The Whistleblower,0,0,0,,2014,Octubre,02,Jueves,
85899349757,The Giant,0,0,0,,2016,Octubre,14,Viernes,
85899346090,The Battle at Elderbush Gulch,0,0,0,,1913,Enero,01,Miercoles,
85899346182,Nine Lives,30000000,57814445,27814445,1.9271481666666668,2016,Agosto,03,Miercoles,
85899346307,Aasai,500000,500000,0,1.0,1995,Septiembre,25,Lunes,
85899346339,The Miami Story,0,0,0,,1954,Mayo,03,Lunes,
85899346697,13 Hours in a Warehouse,0,0,0,,2008,Octubre,28,Martes,
85899347094,After Eden,0,0,0,,2015,Septiembre,25,Viernes,
85899347515,Skinheads,0,0,0,,1989,Agosto,08,Martes,
85899347684,Greyfriars Bobby,0,0,0,,2005,Octubre,29,Sabado,
85899347797,Tumbledown,0,0,0,,2013,Octubre,25,Viernes,
85899347859,Johan Falk: National Target,0,0,0,,2009,Octubre,06,Martes,Johan Falk GSI Collection
85899348183,Metronotte,0,0,0,,2000,Marzo,31,Viernes,
85899348210,As If I Am Not There,0,0,0,,2010,Julio,26,Lunes,
85899348642,After the Storm,0,0,0,,2016,Mayo,21,Sabado,
85899348658,Poongsan,0,0,0,,2011,Junio,23,Jueves,
85899348743,Playboy Bong,0,0,0,,2013,Agosto,29,Jueves,
85899348763,Take Me to Town,0,0,0,,1953,Junio,19,Viernes,
85899348793,Father’s Chair,0,0,0,,2013,Marzo,15,Viernes,
85899348901,The Hell of '63,0,0,0,,2009,Diciembre,17,Jueves,
85899348961,Wise Girl,0,0,0,,1937,Diciembre,31,Viernes,
85899349050,An Evening of Edgar Allan Poe,0,0,0,,1970,Enero,01,Jueves,
85899349168,RWD,0,0,0,,2015,Septiembre,26,Sabado,
85899349375,Blood Sisters of Lesbian Sin,0,0,0,,1997,Enero,01,Miercoles,
85899349432,A Silent Voice,0,19606617,19606617,,2016,Septiembre,17,Sabado,
85899349600,Len and Company,0,0,0,,2015,Septiembre,11,Viernes,
85899349677,Carne de horca,0,0,0,,1953,Octubre,08,Jueves,
85899349929,I Am Femen,0,0,0,,2014,Mayo,22,Jueves,
85899346011,Cien niños esperando un tren,0,0,0,,1988,Enero,01,Viernes,
85899346066,Young Dr. Kildare,0,0,0,,1938,Octubre,14,Viernes,
85899346134,Máncora,1800000,0,-1800000,0.0,2008,Septiembre,02,Martes,
85899346478,Frame by Frame,0,0,0,,2015,Marzo,14,Sabado,
85899347062,One Girl's Confession,0,0,0,,1953,Abril,06,Lunes,
85899347234,Styria,0,0,0,,2013,Octubre,20,Domingo,
85899347420,She's Beautiful When She's Angry,0,0,0,,2014,Diciembre,05,Viernes,
85899347751,Grandma,0,0,0,,1979,Mayo,10,Jueves,
85899348640,Storks,70000000,182379278,112379278,2.605418257142857,2016,Septiembre,22,Jueves,
85899348643,The Secret World of Lewis Carroll,0,0,0,,2015,Enero,31,Sabado,
85899349433,Banana Paradise,0,0,0,,1989,Diciembre,01,Viernes,
